-1.5 	 -0.5 	 13.1572
-1.5 	 -0.325 	 12.2972
-1.5 	 -0.15 	 11.4721
-1.5 	 0.025 	 10.6863
-1.5 	 0.2 	 9.9437
-1.5 	 0.375 	 9.24823
-1.5 	 0.55 	 8.60342
-1.5 	 0.725 	 8.01249
-1.5 	 0.9 	 7.47831
-1.5 	 1.075 	 7.00341
-1.5 	 1.25 	 6.5899
-1.5 	 1.425 	 6.23949
-1.5 	 1.6 	 5.95347
-1.5 	 1.775 	 5.73271
-1.5 	 1.95 	 5.57762
-1.5 	 2.125 	 5.48821
-1.5 	 2.3 	 5.46403
-1.5 	 2.475 	 5.5042
-1.5 	 2.65 	 5.60747
-1.5 	 2.825 	 5.77214
-1.5 	 3 	 5.99615
-1.35 	 -0.5 	 11.1146
-1.35 	 -0.325 	 10.3875
-1.35 	 -0.15 	 9.69958
-1.35 	 0.025 	 9.05464
-1.35 	 0.2 	 8.45646
-1.35 	 0.375 	 7.90847
-1.35 	 0.55 	 7.41383
-1.35 	 0.725 	 6.97536
-1.35 	 0.9 	 6.59553
-1.35 	 1.075 	 6.27643
-1.35 	 1.25 	 6.01974
-1.35 	 1.425 	 5.82676
-1.35 	 1.6 	 5.69833
-1.35 	 1.775 	 5.6349
-1.35 	 1.95 	 5.63645
-1.35 	 2.125 	 5.70255
-1.35 	 2.3 	 5.83235
-1.35 	 2.475 	 6.02455
-1.35 	 2.65 	 6.27748
-1.35 	 2.825 	 6.58906
-1.35 	 3 	 6.95685
-1.2 	 -0.5 	 9.22512
-1.2 	 -0.325 	 8.61927
-1.2 	 -0.15 	 8.05627
-1.2 	 0.025 	 7.53975
-1.2 	 0.2 	 7.07311
-1.2 	 0.375 	 6.65945
-1.2 	 0.55 	 6.30155
-1.2 	 0.725 	 6.00189
-1.2 	 0.9 	 5.76254
-1.2 	 1.075 	 5.58523
-1.2 	 1.25 	 5.47125
-1.2 	 1.425 	 5.42151
-1.2 	 1.6 	 5.43648
-1.2 	 1.775 	 5.51618
-1.2 	 1.95 	 5.66025
-1.2 	 2.125 	 5.86785
-1.2 	 2.3 	 6.13775
-1.2 	 2.475 	 6.46829
-1.2 	 2.65 	 6.85742
-1.2 	 2.825 	 7.30273
-1.2 	 3 	 7.80142
-1.05 	 -0.5 	 7.50571
-1.05 	 -0.325 	 7.00805
-1.05 	 -0.15 	 6.55655
-1.05 	 0.025 	 6.15457
-1.05 	 0.2 	 5.80521
-1.05 	 0.375 	 5.51125
-1.05 	 0.55 	 5.27518
-1.05 	 0.725 	 5.09914
-1.05 	 0.9 	 4.98489
-1.05 	 1.075 	 4.93381
-1.05 	 1.25 	 4.94686
-1.05 	 1.425 	 5.02461
-1.05 	 1.6 	 5.16719
-1.05 	 1.775 	 5.37428
-1.05 	 1.95 	 5.64517
-1.05 	 2.125 	 5.9787
-1.05 	 2.3 	 6.37329
-1.05 	 2.475 	 6.82697
-1.05 	 2.65 	 7.33738
-1.05 	 2.825 	 7.90176
-1.05 	 3 	 8.51704
-0.9 	 -0.5 	 5.9702
-0.9 	 -0.325 	 5.56667
-0.9 	 -0.15 	 5.21211
-0.9 	 0.025 	 4.90965
-0.9 	 0.2 	 4.66213
-0.9 	 0.375 	 4.47207
-0.9 	 0.55 	 4.3417
-0.9 	 0.725 	 4.27288
-0.9 	 0.9 	 4.26709
-0.9 	 1.075 	 4.32542
-0.9 	 1.25 	 4.44856
-0.9 	 1.425 	 4.63677
-0.9 	 1.6 	 4.8899
-0.9 	 1.775 	 5.20734
-0.9 	 1.95 	 5.5881
-0.9 	 2.125 	 6.03072
-0.9 	 2.3 	 6.53336
-0.9 	 2.475 	 7.09375
-0.9 	 2.65 	 7.70927
-0.9 	 2.825 	 8.3769
-0.9 	 3 	 9.0933
-0.75 	 -0.5 	 4.62908
-0.75 	 -0.325 	 4.3048
-0.75 	 -0.15 	 4.03181
-0.75 	 0.025 	 3.81299
-0.75 	 0.2 	 3.651
-0.75 	 0.375 	 3.54815
-0.75 	 0.55 	 3.50643
-0.75 	 0.725 	 3.52749
-0.75 	 0.9 	 3.61257
-0.75 	 1.075 	 3.76254
-0.75 	 1.25 	 3.97785
-0.75 	 1.425 	 4.25853
-0.75 	 1.6 	 4.60418
-0.75 	 1.775 	 5.01398
-0.75 	 1.95 	 5.48669
-0.75 	 2.125 	 6.02062
-0.75 	 2.3 	 6.6137
-0.75 	 2.475 	 7.26344
-0.75 	 2.65 	 7.967
-0.75 	 2.825 	 8.72114
-0.75 	 3 	 9.52233
-0.6 	 -0.5 	 3.4894
-0.6 	 -0.325 	 3.22898
-0.6 	 -0.15 	 3.02159
-0.6 	 0.025 	 2.86998
-0.6 	 0.2 	 2.77662
-0.6 	 0.375 	 2.74367
-0.6 	 0.55 	 2.77295
-0.6 	 0.725 	 2.86592
-0.6 	 0.9 	 3.02366
-0.6 	 1.075 	 3.24685
-0.6 	 1.25 	 3.53577
-0.6 	 1.425 	 3.89027
-0.6 	 1.6 	 4.30978
-0.6 	 1.775 	 4.79329
-0.6 	 1.95 	 5.33937
-0.6 	 2.125 	 5.94618
-0.6 	 2.3 	 6.61146
-0.6 	 2.475 	 7.33257
-0.6 	 2.65 	 8.10649
-0.6 	 2.825 	 8.92982
-0.6 	 3 	 9.79886
-0.45 	 -0.5 	 2.55477
-0.45 	 -0.325 	 2.34254
-0.45 	 -0.15 	 2.18453
-0.45 	 0.025 	 2.08339
-0.45 	 0.2 	 2.04147
-0.45 	 0.375 	 2.06081
-0.45 	 0.55 	 2.14311
-0.45 	 0.725 	 2.2897
-0.45 	 0.9 	 2.50156
-0.45 	 1.075 	 2.77924
-0.45 	 1.25 	 3.12288
-0.45 	 1.425 	 3.53223
-0.45 	 1.6 	 4.00658
-0.45 	 1.775 	 4.54481
-0.45 	 1.95 	 5.14538
-0.45 	 2.125 	 5.80631
-0.45 	 2.3 	 6.52525
-0.45 	 2.475 	 7.29942
-0.45 	 2.65 	 8.12569
-0.45 	 2.825 	 9.00057
-0.45 	 3 	 9.92024
-0.3 	 -0.5 	 1.82547
-0.3 	 -0.325 	 1.64572
-0.3 	 -0.15 	 1.52086
-0.3 	 0.025 	 1.45343
-0.3 	 0.2 	 1.44573
-0.3 	 0.375 	 1.49973
-0.3 	 0.55 	 1.61705
-0.3 	 0.725 	 1.79898
-0.3 	 0.9 	 2.04639
-0.3 	 1.075 	 2.35979
-0.3 	 1.25 	 2.73925
-0.3 	 1.425 	 3.18445
-0.3 	 1.6 	 3.69462
-0.3 	 1.775 	 4.26858
-0.3 	 1.95 	 4.90471
-0.3 	 2.125 	 5.601
-0.3 	 2.3 	 6.35501
-0.3 	 2.475 	 7.16392
-0.3 	 2.65 	 8.02453
-0.3 	 2.825 	 8.9333
-0.3 	 3 	 9.88635
-0.15 	 -0.5 	 1.29852
-0.15 	 -0.325 	 1.1358
-0.15 	 -0.15 	 1.02807
-0.15 	 0.025 	 0.977851
-0.15 	 0.2 	 0.987412
-0.15 	 0.375 	 1.0587
-0.15 	 0.55 	 1.19332
-0.15 	 0.725 	 1.39254
-0.15 	 0.9 	 1.65722
-0.15 	 1.075 	 1.98785
-0.15 	 1.25 	 2.38451
-0.15 	 1.425 	 2.84684
-0.15 	 1.6 	 3.37409
-0.15 	 1.775 	 3.96505
-0.15 	 1.95 	 4.61812
-0.15 	 2.125 	 5.33126
-0.15 	 2.3 	 6.10205
-0.15 	 2.475 	 6.92764
-0.15 	 2.65 	 7.80484
-0.15 	 2.825 	 8.73011
-0.15 	 3 	 9.69955
-1.66533e-16 	 -0.5 	 0.967969
-1.66533e-16 	 -0.325 	 0.807278
-1.66533e-16 	 -0.15 	 0.701143
-1.66533e-16 	 0.025 	 0.652119
-1.66533e-16 	 0.2 	 0.662482
-1.66533e-16 	 0.375 	 0.734205
-1.66533e-16 	 0.55 	 0.868927
-1.66533e-16 	 0.725 	 1.06794
-1.66533e-16 	 0.9 	 1.33215
-1.66533e-16 	 1.075 	 1.66208
-1.66533e-16 	 1.25 	 2.05786
-1.66533e-16 	 1.425 	 2.51917
-1.66533e-16 	 1.6 	 3.0453
-1.66533e-16 	 1.775 	 3.63511
-1.66533e-16 	 1.95 	 4.28704
-1.66533e-16 	 2.125 	 4.99909
-1.66533e-16 	 2.3 	 5.76889
-1.66533e-16 	 2.475 	 6.59365
-1.66533e-16 	 2.65 	 7.47022
-1.66533e-16 	 2.825 	 8.3951
-1.66533e-16 	 3 	 9.36444
0.15 	 -0.5 	 0.825135
0.15 	 -0.325 	 0.652134
0.15 	 -0.15 	 0.532763
0.15 	 0.025 	 0.469628
0.15 	 0.2 	 0.465069
0.15 	 0.375 	 0.521126
0.15 	 0.55 	 0.639516
0.15 	 0.725 	 0.821606
0.15 	 0.9 	 1.0684
0.15 	 1.075 	 1.3805
0.15 	 1.25 	 1.75812
0.15 	 1.425 	 2.20107
0.15 	 1.6 	 2.70871
0.15 	 1.775 	 3.28002
0.15 	 1.95 	 3.91352
0.15 	 2.125 	 4.60734
0.15 	 2.3 	 5.35918
0.15 	 2.475 	 6.16638
0.15 	 2.65 	 7.02587
0.15 	 2.825 	 7.93424
0.15 	 3 	 8.88773
0.3 	 -0.5 	 0.858931
0.3 	 -0.325 	 0.660139
0.3 	 -0.15 	 0.513574
0.3 	 0.025 	 0.421937
0.3 	 0.2 	 0.387668
0.3 	 0.375 	 0.412916
0.3 	 0.55 	 0.499518
0.3 	 0.725 	 0.648967
0.3 	 0.9 	 0.862393
0.3 	 1.075 	 1.14055
0.3 	 1.25 	 1.48378
0.3 	 1.425 	 1.89205
0.3 	 1.6 	 2.36486
0.3 	 1.775 	 2.90135
0.3 	 1.95 	 3.50018
0.3 	 2.125 	 4.15964
0.3 	 2.3 	 4.87758
0.3 	 2.475 	 5.65148
0.3 	 2.65 	 6.47841
0.3 	 2.825 	 7.3551
0.3 	 3 	 8.27792
0.45 	 -0.5 	 1.05623
0.45 	 -0.325 	 0.819171
0.45 	 -0.15 	 0.632502
0.45 	 0.025 	 0.499048
0.45 	 0.2 	 0.421387
0.45 	 0.375 	 0.401818
0.45 	 0.55 	 0.442335
0.45 	 0.725 	 0.544598
0.45 	 0.9 	 0.709914
