0	-16.0804	-16.0804	-16.0804
0.05	-15.2214	-15.2214	-15.2214
0.1	-14.3874	-14.3874	-14.3874
0.15	-13.578	-13.578	-13.578
0.2	-12.7927	-12.7927	-12.7927
0.25	-12.0311	-12.031	-12.0311
0.3	-11.2927	-11.2927	-11.2928
0.35	-10.5772	-10.5772	-10.5773
0.4	-9.8842	-9.88409	-9.88431
0.45	-9.21318	-9.213	-9.21336
0.5	-8.56378	-8.56351	-8.56405
0.55	-7.93559	-7.93519	-7.93599
0.6	-7.3282	-7.32763	-7.32876
0.65	-6.74121	-6.74043	-6.74199
0.7	-6.17424	-6.17319	-6.17529
0.75	-5.62688	-5.6255	-5.62827
0.8	-5.09876	-5.09697	-5.10055
0.85	-4.58948	-4.58719	-4.59176
0.9	-4.09866	-4.09579	-4.10153
0.95	-3.62593	-3.62237	-3.62949
1	-3.17091	-3.16654	-3.17528
1.05	-2.73323	-2.72792	-2.73854
1.1	-2.31253	-2.30613	-2.31893
1.15	-1.90844	-1.90079	-1.91608
1.2	-1.5206	-1.51154	-1.52966
1.25	-1.14866	-1.13799	-1.15933
1.3	-0.79226	-0.779776	-0.804743
1.35	-0.451057	-0.43654	-0.465575
1.4	-0.124705	-0.107915	-0.141496
1.45	0.187138	0.206459	0.167817
1.5	0.484811	0.506937	0.462684
1.55	0.768647	0.793874	0.743419
1.6	1.03898	1.06762	1.01033
1.65	1.29613	1.32852	1.26373
1.7	1.54042	1.57693	1.50392
1.75	1.77219	1.81318	1.73119
1.8	1.99173	2.03761	1.94585
1.85	2.19936	2.25056	2.14817
1.9	2.3954	2.45236	2.33844
1.95	2.58015	2.64334	2.51695
2	2.7539	2.82383	2.68397
2.05	2.91697	2.99416	2.83978
2.1	3.06963	3.15464	2.98463
2.15	3.2122	3.30559	3.1188
2.2	3.34494	3.44732	3.24255
2.25	3.46814	3.58016	3.35613
2.3	3.5821	3.70441	3.45979
2.35	3.68707	3.82037	3.55377
2.4	3.78334	3.92835	3.63833
2.45	3.87117	4.02865	3.7137
2.5	3.95084	4.12157	3.78011
2.55	4.02259	4.2074	3.83779
2.6	4.0867	4.28643	3.88697
2.65	4.14341	4.35896	3.92787
2.7	4.19298	4.42526	3.96071
2.75	4.23566	4.48562	3.98569
2.8	4.27168	4.54033	4.00303
2.85	4.30129	4.58965	4.01294
2.9	4.32473	4.63387	4.0156
2.95	4.34223	4.67324	4.01122
3	4.35402	4.70805	3.99999
3.05	4.36033	4.73855	3.9821
3.1	4.36137	4.76501	3.95772
3.15	4.35737	4.78769	3.92705
3.2	4.34854	4.80684	3.89024
3.25	4.3351	4.82272	3.84747
3.3	4.31724	4.83558	3.79891
3.35	4.29519	4.84566	3.74472
3.4	4.26913	4.85321	3.68506
3.45	4.23927	4.85847	3.62007
3.5	4.20579	4.86167	3.54991
3.55	4.1689	4.86307	3.47473
3.6	4.12877	4.86288	3.39465
3.65	4.08558	4.86134	3.30983
3.7	4.03953	4.85867	3.22038
3.75	3.99077	4.8551	3.12645
3.8	3.93949	4.85084	3.02814
3.85	3.88586	4.84613	2.92558
3.9	3.83003	4.84116	2.81889
3.95	3.77217	4.83616	2.70817
4	3.71243	4.83134	2.59353
4.05	3.65098	4.82689	2.47508
4.1	3.58796	4.82302	2.3529
4.15	3.52351	4.81993	2.2271
