73 	 0.691649 	 0.476783 	 -0.175415 	        -0.319012 	 0.0953351
74 	 0.691649 	 0.476783 	 -0.175415 	        -0.319012 	 0.0953351
75 	 0.703588 	 0.493823 	 -0.251277 	        -0.242718 	 0.0880072
76 	 0.703588 	 0.493823 	 -0.251277 	        -0.242718 	 0.0880072
77 	 0.715537 	 0.510852 	 -0.242443 	        -0.228139 	 0.0810495
78 	 0.715537 	 0.510852 	 -0.242443 	        -0.228139 	 0.0810495
79 	 0.727381 	 0.528015 	 -0.234344 	        -0.213707 	 0.074435
80 	 0.727381 	 0.528015 	 -0.234344 	        -0.213707 	 0.074435
81 	 0.739125 	 0.545308 	 -0.226669 	        -0.199615 	 0.0681553
82 	 0.739125 	 0.545308 	 -0.226669 	        -0.199615 	 0.0681553
83 	 0.75077 	 0.562725 	 -0.219256 	        -0.185946 	 0.0622022
84 	 0.762492 	 0.580045 	 -0.0634896 	        -0.269856 	 0.0565921
85 	 0.762492 	 0.580045 	 -0.0634896 	        -0.269856 	 0.0565921
86 	 0.773759 	 0.59792 	 -0.210012 	        -0.156683 	 0.0512464
87 	 0.773759 	 0.59792 	 -0.210012 	        -0.156683 	 0.0512464
88 	 0.779507 	 0.606719 	 -0.156472 	        -0.182496 	 0.0487003
89 	 0.790891 	 0.624455 	 -0.0849844 	        -0.21067 	 0.0438375
90 	 0.790891 	 0.624455 	 -0.0849844 	        -0.21067 	 0.0438375
91 	 0.790891 	 0.624455 	 -0.0849844 	        -0.21067 	 0.0438375
92 	 0.795595 	 0.632029 	 -0.109182 	        -0.188305 	 0.0418702
93 	 0.805049 	 0.647101 	 -0.0668609 	        -0.200634 	 0.0381064
94 	 0.805049 	 0.647101 	 -0.0668609 	        -0.200634 	 0.0381064
95 	 0.81434 	 0.662429 	 -0.136711 	        -0.144049 	 0.0345216
96 	 0.81434 	 0.662429 	 -0.136711 	        -0.144049 	 0.0345216
97 	 0.82365 	 0.677727 	 -0.131123 	        -0.13451 	 0.0311446
98 	 0.82365 	 0.677727 	 -0.131123 	        -0.13451 	 0.0311446
99 	 0.832905 	 0.693107 	 -0.126169 	        -0.124876 	 0.0279596
100 	 0.832905 	 0.693107 	 -0.126169 	        -0.124876 	 0.0279596
101 	 0.842108 	 0.708568 	 -0.121443 	        -0.11539 	 0.0249633
102 	 0.842108 	 0.708568 	 -0.121443 	        -0.11539 	 0.0249633
103 	 0.851257 	 0.724108 	 -0.116829 	        -0.106112 	 0.0221526
