-5 	 0.0112836 	 0.00669285
-4.9 	 0.0138424 	 0.00739154
-4.8 	 0.015317 	 0.00816257
-4.7 	 0.0159409 	 0.0090133
-4.6 	 0.0159419 	 0.0099518
-4.5 	 0.0155378 	 0.0109869
-4.4 	 0.0149322 	 0.0121284
-4.3 	 0.0143108 	 0.0133869
-4.2 	 0.0138384 	 0.014774
-4.1 	 0.0136563 	 0.0163025
-4 	 0.0138812 	 0.0179862
-3.9 	 0.0146039 	 0.0198403
-3.8 	 0.0158894 	 0.0218813
-3.7 	 0.017778 	 0.024127
-3.6 	 0.0202866 	 0.026597
-3.5 	 0.0234114 	 0.0293122
-3.4 	 0.0271304 	 0.0322955
-3.3 	 0.0314076 	 0.0355712
-3.2 	 0.0361968 	 0.0391657
-3.1 	 0.0414455 	 0.0431073
-3 	 0.0471 	 0.0474259
-2.9 	 0.053109 	 0.0521536
-2.8 	 0.0594287 	 0.0573242
-2.7 	 0.0660257 	 0.0629734
-2.6 	 0.0728811 	 0.0691384
-2.5 	 0.0799924 	 0.0758582
-2.4 	 0.0873757 	 0.0831727
-2.3 	 0.0950667 	 0.091123
-2.2 	 0.10312 	 0.0997505
-2.1 	 0.111609 	 0.109097
-2 	 0.120621 	 0.119203
-1.9 	 0.130259 	 0.130108
-1.8 	 0.140631 	 0.141851
-1.7 	 0.151851 	 0.154465
-1.6 	 0.16403 	 0.167982
-1.5 	 0.177271 	 0.182426
-1.4 	 0.191661 	 0.197816
-1.3 	 0.207269 	 0.214165
-1.2 	 0.224138 	 0.231475
-1.1 	 0.242282 	 0.24974
-1 	 0.261681 	 0.268941
-0.9 	 0.282283 	 0.28905
-0.8 	 0.304001 	 0.310026
-0.7 	 0.326717 	 0.331812
-0.6 	 0.350288 	 0.354344
-0.5 	 0.374549 	 0.377541
-0.4 	 0.399322 	 0.401312
-0.3 	 0.424425 	 0.425557
-0.2 	 0.44968 	 0.450166
-0.1 	 0.474921 	 0.475021
-1.02696e-15 	 0.500002 	 0.5
0.1 	 0.524801 	 0.524979
0.2 	 0.549226 	 0.549834
0.3 	 0.573211 	 0.574443
0.4 	 0.596716 	 0.598688
0.5 	 0.619719 	 0.622459
0.6 	 0.642215 	 0.645656
0.7 	 0.6642 	 0.668188
0.8 	 0.685666 	 0.689974
0.9 	 0.706592 	 0.71095
1 	 0.726941 	 0.731059
1.1 	 0.746654 	 0.75026
1.2 	 0.76565 	 0.768525
1.3 	 0.783834 	 0.785835
1.4 	 0.801102 	 0.802184
1.5 	 0.817351 	 0.817574
1.6 	 0.832493 	 0.832018
1.7 	 0.846465 	 0.845535
1.8 	 0.85924 	 0.858149
1.9 	 0.870829 	 0.869892
2 	 0.881294 	 0.880797
2.1 	 0.890733 	 0.890903
2.2 	 0.899282 	 0.90025
2.3 	 0.907098 	 0.908877
2.4 	 0.914346 	 0.916827
2.5 	 0.921179 	 0.924142
2.6 	 0.927725 	 0.930862
2.7 	 0.934071 	 0.937027
2.8 	 0.940255 	 0.942676
2.9 	 0.946263 	 0.947846
3 	 0.952032 	 0.952574
3.1 	 0.957461 	 0.956893
3.2 	 0.962428 	 0.960834
3.3 	 0.966809 	 0.964429
3.4 	 0.970502 	 0.967705
3.5 	 0.973448 	 0.970688
3.6 	 0.975646 	 0.973403
3.7 	 0.977162 	 0.975873
3.8 	 0.978132 	 0.978119
3.9 	 0.978753 	 0.98016
4 	 0.979263 	 0.982014
4.1 	 0.979911 	 0.983698
4.2 	 0.980928 	 0.985226
4.3 	 0.982488 	 0.986613
4.4 	 0.984671 	 0.987872
4.5 	 0.987435 	 0.989013
4.6 	 0.990593 	 0.990048
4.7 	 0.993804 	 0.990987
4.8 	 0.996576 	 0.991837
4.9 	 0.998289 	 0.992608
5 	 0.998224 	 0.993307
