10	1.96599
15	1.72064
20	1.13321
25	1.11402
30	0.902194
35	0.977915
40	1.02352
45	0.862308
50	0.842591
55	0.800256
60	0.792959
65	0.870082
70	0.657553
75	0.702896
80	0.635479
85	0.617715
90	0.621908
95	0.572694
100	0.598055
105	0.522935
110	0.568656
115	0.536394
120	0.552443
125	0.550862
130	0.507946
135	0.498428
140	0.53067
145	0.479086
150	0.492249
155	0.496985
160	0.460508
165	0.444776
170	0.429111
175	0.478141
180	0.426895
185	0.44185
190	0.407723
195	0.412454
200	0.440198
205	0.411172
210	0.403735
215	0.411261
220	0.368564
225	0.389367
230	0.390839
235	0.369457
240	0.367183
245	0.384239
250	0.363917
255	0.373371
260	0.371149
265	0.33735
270	0.353177
275	0.368819
280	0.349127
285	0.337617
290	0.348988
295	0.355899
300	0.331433
305	0.322952
310	0.328476
315	0.344682
320	0.338924
325	0.329419
330	0.329464
335	0.327775
340	0.33095
345	0.321802
350	0.317335
355	0.309829
360	0.295879
365	0.318566
370	0.310296
375	0.315188
380	0.314725
385	0.305884
390	0.29065
395	0.297722
400	0.28641
405	0.297203
410	0.293031
415	0.299971
420	0.277994
425	0.292461
430	0.282812
435	0.272027
440	0.279254
445	0.281218
450	0.28072
455	0.280409
460	0.285021
465	0.275948
470	0.265697
475	0.26406
480	0.278181
485	0.265235
490	0.268927
495	0.265219
500	0.266958
